date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-05-29,GS,1009.27001953125,1027.219970703125,1004.0,1025.56005859375,1021.06005859375,2158000,Financials,False,0.037837696277193356,0.058413180459049974,0.11018980580702475,0.18254258702075532,958.8109985351563,912.7769982910156,938.7604949951171,891.8843981933594,923.8099975585938,1027.219970703125,1027.219970703125,27.175711495535705,0.02649841056875703,1025.56005859375,0.0,1.0669567259557742,0.06961649392901313,0.12356036634785618,1,14.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.019311185198463976,0.04730608214127141,0.05756407355880233,0.0784018034067877,0.021358486692756973,0.023425233292540204,1,1,1,1,0.02428459523926585,51.58000183105469,0.005654141359930254,-0.010550531858648848,0.0015534336127123183,51.507500076293944,51.0173999786377,0.1207403376656736,0.180989153408043,1.0,1.0,3,2,2,1,0,1,7,2026-07-14,46.0,Low,extended-strength-wait,"Extended strength, wait for pullback",Setup family,Single-name sleeve,Wait for pullback,Wait this week,Only buy near,$959,Cancel if close <,$932,If trend resets,$1053,"A strong stock can still be a bad immediate buy if the entry is too extended above support, even in a supportive tape.","The stock is acting well, but it has already run far enough above the 20-day average that patience matters more than enthusiasm.",2
2026-05-29,JPM,296.3999938964844,299.8800048828125,295.20001220703125,299.30999755859375,299.30999755859375,13969000,Financials,False,-0.012178225879228566,-0.0020006205067825134,-0.044440229031380896,-0.0002672670627900109,303.27450103759764,302.81380065917966,305.5445022583008,301.18740112304687,293.6700134277344,309.92999267578125,316.29998779296875,5.888571602957589,0.019673821960473695,334.6099853515625,0.1054959186465411,1.63335319143463,-0.013072327101157792,-0.011570817092743676,0,2.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.030704736957957945,-0.013107718824561077,-0.09706596127960332,-0.10440805067675762,-0.007429363657095456,0.00539995873024024,1,1,1,1,0.02428459523926585,51.58000183105469,0.005654141359930254,-0.010550531858648848,0.0015534336127123183,51.507500076293944,51.0173999786377,-0.03388969717273205,-0.0018207006755023292,1.0,1.0,1,0,0,0,0,0,1,2026-07-14,46.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$295,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,LLY,1127.0,1132.6600341796875,1089.010009765625,1105.0,1105.0,4600800,Healthcare,False,0.0608169482082741,0.09764576000894398,0.18232401975747092,0.10106917498084678,1016.4650054931641,954.4684057617187,964.8440032958985,941.5762036132812,978.8699951171876,1149.0999755859375,1149.0999755859375,33.47428676060264,0.03029347218154085,1126.800048828125,0.019346865356277814,1.3869110421125614,0.0871008780709385,0.15771249559397277,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.04229043712954472,0.08653866169116542,0.1296982875092485,-0.003071608633120837,0.05350191535722737,0.013692149503103268,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,2,1,0,1,7,2026-08-05,68.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$1000,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,MA,494.5,500.1099853515625,492.8399963378906,493.9800109863281,493.9800109863281,5693100,Financials,False,-0.011288547668186322,0.00824592506182431,-0.01777619144737186,-0.0553430216278431,496.77300415039065,501.3262017822266,500.37550201416013,501.8168005371094,486.3500061035156,512.9000244140625,512.9000244140625,9.470001220703141,0.019170818677044083,598.9600219726562,0.1752704807252072,1.5571361560773878,-0.005622272427704194,-0.014653514557552684,0,1.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.0298150587469157,-0.0028611732559542524,-0.07040192369559428,-0.15948380524181072,-0.007199588807342394,-0.0009776451373443296,1,1,1,1,0.02428459523926585,51.58000183105469,0.005654141359930254,-0.010550531858648848,0.0015534336127123183,51.507500076293944,51.0173999786377,-0.00722565958872301,-0.05689645524055542,1.0,1.0,0,0,0,0,0,0,0,2026-07-30,62.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$487,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,META,633.5,634.5,623.3499755859375,632.510009765625,632.510009765625,19806500,Communication Services,False,0.04137443557705045,0.022767358078678024,0.03366514279091204,-0.052745828004308604,613.3255004882812,618.5319995117187,622.3434997558594,618.3723986816407,594.8099975585938,643.0,643.0,13.498574393136161,0.021341281852816883,790.0,0.1993544180181962,1.3187501685348932,0.03127949068165364,0.022598685702503358,1,3.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.02284792449832107,0.01166025976089946,-0.018960589457310384,-0.15688661161827622,-0.014490388782265495,0.0002580982437416779,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,2,2,0,0,0,0,4,2026-07-29,61.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$607,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,MSFT,432.5499877929687,450.3299865722656,432.3599853515625,450.239990234375,450.239990234375,79654400,Technology,False,0.074327696124175,0.09967515396682303,0.10412475251896502,0.11115492761715706,417.594499206543,402.8255993652344,416.915998840332,400.10679931640624,409.5799865722656,450.3299865722656,450.3299865722656,11.678573608398441,0.025938552464695758,542.0700073242188,0.1694061944934708,2.279243235757162,0.07817509830675592,0.11770451268205247,1,8.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.05580118504544562,0.08856805564904446,0.0514990202707426,0.007014144003189449,0.0016274270311003036,0.006795185819069571,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,2,0,0,1,6,2026-07-29,61.0,Low,extended-strength-wait,"Extended strength, wait for pullback",Setup family,Single-name sleeve,Wait for pullback,Wait this week,Only buy near,$418,Cancel if close <,$406,If trend resets,$462,"A strong stock can still be a bad immediate buy if the entry is too extended above support, even in a supportive tape.","The stock is acting well, but it has already run far enough above the 20-day average that patience matters more than enthusiasm.",2
2026-05-29,NFLX,86.19999694824219,86.66999816894531,85.66000366210938,86.0199966430664,86.0199966430664,39793600,Communication Services,False,-0.03673019369092667,-0.010582076978429944,-0.08108112293341696,-0.12811683103451366,88.09949913024903,93.03879989624023,89.38949966430664,93.79619979858398,85.58999633789062,91.4800033569336,94.6999969482422,2.2707148960658494,0.02639752365357572,133.91299438476562,0.3576426467179923,1.1964315350701018,-0.023604021676765972,-0.07543952911045088,0,0.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.05525670476965605,-0.021689175296208507,-0.13370685518163938,-0.23225761464848127,-0.014431231172588266,-0.008074952972190519,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,2026-07-16,48.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$84,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,NOW,118.4800033569336,124.73999786376952,116.29000091552734,124.37000274658205,124.37000274658205,68243400,Software,False,0.2475674561216077,0.37425417399538174,0.40833434701504157,0.0923063593877671,97.37900085449219,97.63820022583008,92.93100013732911,98.33080017089844,91.97000122070312,124.73999786376952,124.73999786376952,6.76214163643973,0.05437116255612182,208.93800354003903,0.40475164575434036,2.21604447974583,0.27717476720079465,0.2737842612719535,1,10.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.2290409450428783,0.3631470756776032,0.35570861476681914,-0.011834424226200513,0.04786347624140519,-0.007043570721123271,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,2,2,2,0,0,1,5,2026-07-22,54.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$94,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,NVDA,214.5800018310547,217.86000061035156,211.1300048828125,211.13999938964844,211.13999938964844,289410600,Semiconductors,False,-0.03813036001386627,-0.10435227594083096,0.05797460360179896,0.15351839561963376,215.45800094604493,199.3488003540039,214.39250106811522,196.16399993896485,208.77999877929688,231.5,236.5399932861328,7.807855878557482,0.036979520228890735,235.7400054931641,0.10435227594083091,1.7408990451783148,-0.020041036013686078,0.05914858285931841,0,12.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.05665687109259565,-0.11545937425860953,0.005348871353576534,0.04937761200566615,0.004969856093945957,0.016235396994504603,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,2,1,1,0,0,0,4,2026-08-26,89.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$199,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,PANW,256.32000732421875,283.7099914550781,256.010009765625,281.69000244140625,281.69000244140625,14998900,Cybersecurity,False,0.11375140155284669,0.18252799841346,0.5708788252060344,0.7765515059200947,228.41599960327147,191.41980041503905,208.31750030517577,182.12840087890626,230.2599945068359,283.7099914550781,283.7099914550781,13.13857160295758,0.046641952107230024,281.69000244140625,0.0,1.7718650897485952,0.23323236082702048,0.4715823641579508,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.09522489047411731,0.17142090009568145,0.518253092957812,0.6724107223061271,0.09648012897933356,0.05101565429276711,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,2,1,0,1,7,2026-08-18,81.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$222,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,PLTR,147.8249969482422,157.7790069580078,145.7899932861328,156.5399932861328,156.5399932861328,92196600,Software,False,0.13917695254823403,0.17056754869765145,0.12529647472724004,0.021868208051030624,137.8072494506836,141.7932992553711,137.73624954223632,142.97629943847656,131.3300018310547,157.7790069580078,157.7790069580078,6.003072466169085,0.03834849063265464,207.17999267578125,0.24442514325645165,2.0461072428320635,0.13593438596387492,0.1040013463838145,1,2.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.12065044146950465,0.1594604503798729,0.07267074247901761,-0.08227257556293699,0.0005154772885369585,-0.008274099887544795,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,2,2,2,0,0,1,5,2026-08-03,66.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$135,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,QQQ,737.8400268554688,741.6300048828125,735.25,738.3099975585938,738.3099975585938,37541700,ETF,False,0.03330952326444758,0.02572975464593985,0.1056848599099911,0.20885795752532754,709.039501953125,652.9311999511718,692.2290008544921,639.6990002441406,695.25,741.6300048828125,741.6300048828125,10.594290597098214,0.014349379843332583,738.3099975585938,0.0,0.953465667901155,0.041281896882811316,0.13076231862377966,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.014783012185718203,0.014622656328161288,0.05305912766176868,0.10471717391135993,0.02428459523926585,0.020685040467440352,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,2,1,0,0,8,,,Low,etf-rotation,ETF rotation,Setup family,ETF sleeve,Buy now,2-4 weeks,Buy this week,$734-$738,Exit if close <,$698,First target,$751,Use the strongest broad or sector ETF when the tape is constructive and group-level momentum offers a cleaner expression than single-name risk.,"Trend is intact, the regime is supportive, and ETF-level strength is strong enough to justify direct exposure.",0
