date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-05-22,AVGO,417.489990234375,419.989990234375,410.2099914550781,414.1400146484375,414.1400146484375,14062100.0,Information Technology,False,-0.025988352805852988,-0.03688368686409882,-0.020389807261964932,0.2873484579848762,419.09000091552736,377.0408013916016,418.5350006103516,369.4028009033203,404.7999877929687,442.3599853515625,442.3599853515625,16.46500287737167,0.03975709251700484,439.7900085449219,0.05832327565000692,0.755477535824085,-0.01181127265331149,0.09839575218360518,0,11.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,-0.03474145681152219,-0.04775652055128188,-0.06479131452956322,0.20561332400371835,0.0013260547011992863,0.02067661769105067,1,1,1,1,0.021391684966233004,180.38999938964844,0.027746097303118722,0.12588938968463204,0.27927101919646846,170.5620018005371,153.51660034179687,-0.14627919694659697,0.00807743878840772,1.0,1.0,2,0,0,1,0,0,3,2026-06-03,12.0,Medium,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$377,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-22,AXP,313.2799987792969,314.42999267578125,310.6499938964844,311.7799987792969,311.7799987792969,2209200.0,Financials,False,-0.005423032242733328,-0.013448090423112125,-0.007322936485287812,-0.07020162242261074,315.01199798583986,312.0749987792969,318.62899627685545,311.36619873046874,303.0400085449219,316.3999938964844,325.0,5.785714285714286,0.018557041209721355,384.8900146484375,0.18995040943299105,0.6757368504765517,-0.010259924152756436,-0.0009452855920978258,0,0.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,-0.014176136248402527,-0.024320924110295183,-0.051724443752886096,-0.15193675640376858,-0.011351754966684835,0.0022764193792330634,1,1,1,1,0.021391684966233004,51.939998626708984,0.013661142180179775,0.010112805839766148,-0.010666692824590762,51.58700008392334,50.82940002441406,-0.01743574232505396,-0.05953492959801998,1.0,1.0,1,0,0,0,0,0,1,2026-07-24,63.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$307,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-22,BA,220.8500061035156,221.11000061035156,217.1699981689453,219.02000427246097,219.02000427246097,4632400.0,Industrials,False,-0.0066669743937608494,-0.077266583631323,-0.0577353210634568,-0.045290088591565913,227.4200012207031,217.99940124511718,229.7030014038086,217.92500122070314,214.0,244.07000732421875,244.07000732421875,7.265716552734381,0.03317375769793077,252.1499938964844,0.13139000763816933,0.694078294321021,-0.03693605181230408,0.0046816781216578755,0,6.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,-0.015420078399430048,-0.08813941731850605,-0.10213682833105509,-0.12702522257272375,-0.009938921864987127,0.00034140196855481086,1,1,1,1,0.021391684966233004,171.77000427246094,-0.008256308897098719,-0.004058659148186705,-0.02790035518351086,172.49299850463868,169.2839990234375,-0.053676661915270096,-0.017389733408055053,0.0,1.0,2,0,0,0,0,0,2,2026-07-28,67.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$214,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-22,BAC,51.689998626708984,52.150001525878906,51.650001525878906,51.79999923706055,51.79999923706055,26666900.0,Financials,False,0.040787598164070626,0.009549753472128941,-0.004803074037741717,-0.009560229584968938,51.726999855041505,50.83659996032715,52.18499984741211,50.53340003967285,49.29999923706055,52.150001525878906,54.20000076293945,1.0900001525878906,0.02104247429810858,57.25,0.09519651987667167,0.8193039009175304,0.001411243300860542,0.01895089910586534,1,3.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,0.03203449415840143,-0.0013230802150541177,-0.04920458130534,-0.09129536356612677,-0.008776468213275601,0.00599999050956912,1,1,1,1,0.021391684966233004,51.939998626708984,0.013661142180179775,0.010112805839766148,-0.010666692824590762,51.58700008392334,50.82940002441406,-0.014915879877507865,0.0011064632396218244,1.0,1.0,3,1,0,1,0,0,5,2026-07-14,53.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$51,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-22,BKNG,159.17999267578125,162.8000030517578,159.0,161.05999755859375,161.05999755859375,7379700.0,Consumer Discretionary,False,0.044961996082788946,-0.0293496976565486,-0.10646325903692788,-0.05264624160436526,163.54550018310547,170.93709594726562,170.14500045776367,172.7135122680664,150.13999938964844,165.30999755859375,181.47000122070312,5.832856314522879,0.0362154253255895,232.6367950439453,0.3076761673570625,0.935894338560224,-0.015197621589887566,-0.057782064998453994,0,0.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,0.03620889207711975,-0.04022253134373166,-0.15086476630452617,-0.1343813755855231,-0.03878750628524308,-0.010285334931083079,1,1,1,1,0.021391684966233004,119.18000030517578,-0.008485829192704797,0.00412838363544088,0.018197327619685177,118.15799942016602,114.7816000366211,-0.11059164267236876,-0.07084356922405044,1.0,1.0,0,1,0,0,0,0,1,2026-07-29,68.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$157,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-22,BLK,1070.780029296875,1079.989990234375,1065.18994140625,1073.0,1073.0,450900.0,Financials,False,-0.00822629098181471,-0.010904894346493443,0.026823765354725415,-0.01584013062991041,1068.2464965820313,1022.5915966796875,1065.3304931640625,1011.4725964355468,1030.18994140625,1111.0899658203125,1111.0899658203125,23.127127511160715,0.021553706906953136,1202.5899658203125,0.10775906127897583,0.8075073649901054,0.004449818869687849,0.04929475607269457,1,12.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,-0.01697939498748391,-0.021777728033676502,-0.01757774191287287,-0.09757526461106825,0.0027371819699895106,0.010992883330032122,1,1,1,1,0.021391684966233004,51.939998626708984,0.013661142180179775,0.010112805839766148,-0.010666692824590762,51.58700008392334,50.82940002441406,0.016710959514959267,-0.005173437805319647,1.0,1.0,3,1,0,0,0,0,4,2026-07-15,54.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$1057,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-22,BMY,59.970001220703125,60.25,59.25,59.459999084472656,59.459999084472656,6489200.0,Health Care,False,0.043157878674958905,0.05876067033523347,0.012774655283521508,-0.026841234543451886,57.56100006103516,58.40379997253418,57.65499992370606,58.54,55.40999984741211,60.25,60.779998779296875,1.1692861829485213,0.019665089151571613,62.369998931884766,0.04665704500957527,0.6219941828226969,0.032991070714961206,0.018084424514075784,1,4.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,0.034404774669289706,0.04788783664805041,-0.031626851984076776,-0.10857636852460972,-0.0016303852709268485,-0.0023266147500139445,1,1,1,1,0.021391684966233004,149.88999938964844,0.04460236707419507,0.03960332226335539,-0.04783381315514679,145.52350158691405,146.38080078125,-0.02682866697983388,0.0209925786116949,1.0,1.0,2,2,0,1,0,0,5,2026-07-30,69.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$57,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-22,BNY,139.58999633789062,140.77999877929688,139.11000061035156,139.14999389648438,139.14999389648438,3574000.0,Financials,False,0.03058798321239431,0.06628347813397983,0.03804543624484236,0.14423150397254236,134.38050079345703,128.2556004333496,133.90300064086915,126.09160049438476,130.22999572753906,140.77999877929688,140.77999877929688,2.8150013514927457,0.0202299782606305,139.14999389648438,0.0,1.0193473495970669,0.03549244923828688,0.08494282843263636,1,9.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,0.02183487920672511,0.055410644446796775,-0.006356071022755927,0.062496369991384526,0.0035660153267853545,0.017162126029649505,1,1,1,1,0.021391684966233004,51.939998626708984,0.013661142180179775,0.010112805839766148,-0.010666692824590762,51.58700008392334,50.82940002441406,0.02793263040507621,0.15489819679713313,1.0,1.0,3,2,0,1,0,0,6,,,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$133,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-22,BRK-B,479.6499938964844,487.19000244140625,479.489990234375,486.3800048828125,486.3800048828125,4338200.0,Financials,False,0.007623767521685476,0.021935543110166655,0.036350458732538726,-0.032406963036922365,478.03699798583983,477.9619982910156,474.5244964599609,479.15559936523437,475.5,489.4200134277344,489.4200134277344,6.526432582310264,0.013418381752520296,513.8099975585938,0.053385478690794054,0.8917447524021834,0.017452638461301274,0.01761229265484707,1,12.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,-0.0011293364839837228,0.011062709422983596,-0.008051048535059557,-0.1141420970180802,0.007402150051436296,-0.002491051081944917,1,1,1,1,0.021391684966233004,51.939998626708984,0.013661142180179775,0.010112805839766148,-0.010666692824590762,51.58700008392334,50.82940002441406,0.02623765289277258,-0.021740270212331603,1.0,1.0,3,2,0,1,0,0,6,2026-08-01,71.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$475,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-22,C,125.98999786376952,126.48999786376952,124.87999725341795,125.08999633789062,125.08999633789062,6331000.0,Financials,False,0.013531017612391283,-0.0036639323192810824,-0.022581707635862425,0.07659862044475463,125.93599967956543,121.71399932861328,127.60799903869629,120.09939926147462,119.76000213623048,128.08999633789062,131.9499969482422,3.3407129560198103,0.02670647576802179,133.0500030517578,0.05982718174587838,0.5801119906610308,-0.006717724430086655,0.027737129893846902,0,1.0,745.6400146484375,731.5839996337891,696.6752001953125,0.008753104005669199,0.010872833687183059,0.044401507267598284,0.08173513398115784,717.5399780273438,694.9119995117187,642.104599609375,680.3579956054688,0.004777913606722084,-0.014536766006464141,-0.06698321490346071,-0.005136513536403209,-0.013102621871093234,0.013443864641016656,1,1,1,1,0.021391684966233004,51.939998626708984,0.013661142180179775,0.010112805839766148,-0.010666692824590762,51.58700008392334,50.82940002441406,-0.03269451347562857,0.08726531326934539,1.0,1.0,2,1,0,1,0,0,4,2026-07-14,53.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$122,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
